GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,25909.70891,25909.7,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,61418.0,61 418 [57 849-64 988],57849.0,64988.0
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,9405.0,9405 [8481-10 519],8481.0,10519.0
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,1994,1994,1994,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,21.049409015,21.0 [19.2-23.1],19.177688388,23.066323132
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,8.927453823,8.9 [7.8-10.3],7.796354881,10.260268457
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.31711,0.3,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,70902.0,70 902 [67 865-74 129],67865.0,74129.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2006,2006,2006,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,6.69089,6.7,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,9761.48193,9761.5,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,4.0421385,4.0 [3.1-5.1],3.071401553,5.144473823
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1991,1991,1991,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,125234.0,125 234 [116 069-134 777],116069.0,134777.0
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1980,1980,1980,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,233616.0,233 616 [223 019-244 378],223019.0,244378.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1990,1990,1990,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,272847.0,272 847 [263 344-282 693],263344.0,282693.0
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1982,1982,1982,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,117.844290812,117.8 [112.9-122.9],112.875878912,122.940072208
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.01157,0,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,65442.0,65 442 [60 487-70 496],60487.0,70496.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,34297.0,34 297 [32 163-36 500],32163.0,36500.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,2060.70595,2060.7,,
CHILDDEATH5TO14,Number of deaths among children 5 to 14 years of age,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-14-years,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,15939.0,15 939 [14 622-17 356],14622.0,17356.0
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,26.413738109,26.4 [25.0-27.7],25.035876817,27.662619252
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,42.704993273,42.7 [41.0-44.5],41.041791517,44.466484503
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,10.77594,10.8,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,42632.0,42 632 [39 502-46 017],39502.0,46017.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2008,2008,2008,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.03899,0,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2012,2012,2012,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.00031,0,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1991,1991,1991,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,168.570637333,168.6 [155.6-181.5],155.634515537,181.494067917
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,6622.81581,6622.8,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-neonatal-deaths,1985,1985,1985,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,313381.0,313 381 [294 939-333 078],294939.0,333078.0
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,8.850363135,8.9 [7.8-10.0],7.800813031,9.975323694
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,13237.0,13 237 [11 986-14 563],11986.0,14563.0
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1997,1997,1997,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,10545.0,10 545 [7962-13 448],7962.0,13448.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.15331,0.2,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1995,1995,1995,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,286337.0,286 337 [277 278-296 393],277278.0,296393.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,756.2832,756.3,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1987,1987,1987,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,233992.0,233 992 [225 560-242 615],225560.0,242615.0
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,5.397283581,5.4 [4.1-7.1],4.111737891,7.070314092
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.00975,0,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,5.38853974,5.4 [4.8-6.1],4.8462007,6.092790626
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.06603,0.1,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,18268.0,18 268 [16 348-20 242],16348.0,20242.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.08004,0.1,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,24793.913288817,24 794,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,6032.75926,6032.8,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.00194,0,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,30.667036008,30.7 [29.7-31.7],29.696447549,31.698313004
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,33463.0,33 463 [30 770-36 245],30770.0,36245.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1999,1999,1999,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,185554.0,185 554 [179 014-192 363],179014.0,192363.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1990,1990,1990,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,136857.0,136 857 [126 300-147 460],126300.0,147460.0
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,42.403611364,42.4 [39.0-46.0],38.958734312,46.017747494
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,93.92751,93.9,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1999,1999,1999,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,164382.0,164 382 [158 552-170 514],158552.0,170514.0
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,7.267700345,7.3 [6.6-8.0],6.624869855,7.970354608
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2003,2003,2003,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,2.71422,2.7,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2006,2006,2006,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.25165,0.3,,
CHILDDEATH5TO14,Number of deaths among children 5 to 14 years of age,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-14-years,1995,1995,1995,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,32526.0,32 526 [29 723-35 659],29723.0,35659.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,2.74255,2.7,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1966,1966,1966,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,164.738352463,164.7 [153.2-177.0],153.151954787,176.978799898
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,64.273772736,64.3 [61.9-66.7],61.919110821,66.746363323
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.63585,0.6,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,146890.0,146 890 [141 645-152 295],141645.0,152295.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2009,2009,2009,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,3055.21815,3055.2,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,647.1915,647.2,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,19312.785394951,19 313,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1985,1985,1985,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,107.040372038,107.0 [102.9-111.4],102.877007968,111.439616768
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.07834,0.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.00023,0,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1980,1980,1980,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,511870.0,511 870 [491 768-532 825],491768.0,532825.0
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,128492.0,128 492 [123 747-133 311],123747.0,133311.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.08511,0.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2010,2010,2010,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.28867,0.3,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2020,2020,2020,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,1009.30359,1009.3,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.02001,0,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1958,1958,1958,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,194155.0,194 155 [176 116-214 192],176116.0,214192.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,27327.0,27 327 [24 988-29 778],24988.0,29778.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2016,2016,2016,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,18029.0,18 029 [16 757-19 406],16757.0,19406.0
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,6671.0,6671 [5066-8494],5066.0,8494.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,20792.94992,20792.9,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,3.942272718,3.9 [3.4-4.6],3.401956636,4.568403471
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.04663,0,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,29170.0,29 170 [26 527-32 450],26527.0,32450.0
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,2023,2023,2023,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,7801.0,7801 [7254-8583],7254.0,8583.0
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,32.867726756,32.9 [30.3-35.3],30.339164703,35.315616293
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.00021,0,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,1992,1992,1992,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,7.636137958,7.6 [5.3-10.1],5.32315074,10.123706235
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,5.406400799,5.4 [4.6-6.4],4.591339781,6.359751861
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2015,2015,2015,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.0005,0,,
